Car_ID,Brand,Model,Year,Engine_Size,Cylinders,Transmission,Fuel_Type,Mileage,Horsepower,Doors,Weight,Color,Price
4950,Tesla,Model X,2023,1.3,10,Automatic,Petrol,20.2,633,4,1738,Blue,112054
4951,Honda,Civic,2011,4.6,12,Automatic,Hybrid,14.0,426,2,1524,White,63593
4952,Mercedes,GLE,1997,3.1,8,Automatic,Petrol,13.3,678,5,1938,White,106517
4953,Mercedes,GLE,1991,5.3,10,Manual,Diesel,8.2,691,3,1165,Silver,134023
4954,Honda,Civic,1994,1.4,8,Automatic,Diesel,12.5,461,5,1092,Blue,48169
4955,BMW,5 Series,1992,4.1,8,Manual,Electric,11.5,364,5,2619,Red,75519
4956,Mercedes,GLA,2018,5.0,10,Manual,Petrol,9.9,373,3,2016,Silver,88568
4957,BMW,3 Series,2016,2.3,8,Manual,Petrol,22.2,548,2,3023,Black,99385
4958,Toyota,RAV4,1995,5.2,10,Manual,Diesel,17.6,85,3,2721,Silver,20808
4959,Toyota,Camry,1996,2.0,12,Manual,Electric,12.0,359,3,3407,Yellow,53483
4960,Tesla,Model S,1996,4.4,6,Manual,Electric,18.3,673,5,1666,Blue,156698
4961,Mercedes,C-Class,2004,1.1,5,Automatic,Hybrid,19.2,327,3,1914,Blue,68037
4962,Ford,Focus,2005,5.5,4,Automatic,Petrol,12.6,327,2,1478,White,48776
4963,Mercedes,C-Class,2000,5.5,6,Automatic,Hybrid,9.1,113,4,895,Blue,45613
4964,Ford,Fusion,1992,3.6,5,Automatic,Hybrid,25.0,521,2,1722,Blue,54887
4965,Tesla,Model Y,2019,1.1,5,Automatic,Diesel,21.3,670,4,1077,Blue,134329
4966,BMW,X5,2025,1.3,3,Manual,Petrol,15.5,118,3,1889,Black,49013
4967,Ford,Escape,2014,5.6,8,Automatic,Electric,6.3,353,2,1746,Yellow,62599
4968,Toyota,Camry,2010,6.3,10,Manual,Petrol,16.5,457,5,1456,Red,62113
4969,Tesla,Model S,2004,5.6,4,Manual,Hybrid,8.3,681,3,1804,Green,132547
4970,Ford,Focus,2001,4.5,4,Manual,Hybrid,10.2,584,2,2892,Blue,68140
4971,Honda,Civic,1997,2.9,6,Manual,Electric,18.5,232,5,3146,Green,41030
4972,Honda,Civic,2016,4.5,3,Manual,Hybrid,7.4,589,3,3182,Green,86920
4973,Honda,CR-V,2000,4.4,5,Automatic,Electric,7.0,147,3,1990,Red,41500
4974,Mercedes,E-Class,2021,1.0,4,Manual,Diesel,5.2,469,2,2257,Black,113700
4975,Mercedes,C-Class,2020,1.1,10,Manual,Diesel,6.1,98,5,971,Blue,50347
4976,BMW,5 Series,2001,3.0,10,Manual,Hybrid,11.6,104,2,3275,Silver,42097
4977,Ford,Focus,2009,4.4,6,Manual,Diesel,14.3,115,2,1854,Green,32481
4978,Honda,Fit,1990,3.0,6,Manual,Petrol,9.7,226,3,2822,Blue,35863
4979,Ford,Focus,2025,2.8,5,Manual,Petrol,25.0,519,4,3369,Red,68115
4980,Tesla,Model 3,2013,4.1,10,Manual,Diesel,7.5,271,3,1569,Red,68007
4981,BMW,X3,2015,5.0,12,Automatic,Petrol,5.2,65,4,1163,Green,43049
4982,Mercedes,E-Class,1999,3.6,6,Manual,Diesel,12.2,584,2,2969,White,109196
4983,Ford,Focus,2004,4.5,6,Manual,Hybrid,21.9,198,5,1331,Red,37839
4984,Mercedes,GLE,2022,5.8,10,Manual,Diesel,16.4,166,4,1068,White,68136
4985,Tesla,Model S,2024,1.4,6,Automatic,Petrol,13.2,637,3,2433,Black,132905
4986,BMW,X3,1995,2.2,12,Automatic,Diesel,5.6,655,3,1279,Yellow,114185
4987,Tesla,Model Y,1997,3.2,6,Automatic,Hybrid,22.3,170,4,2261,Yellow,52265
4988,Ford,Mustang,1995,2.4,6,Automatic,Hybrid,19.1,689,5,1529,Silver,75259
4989,BMW,X3,2023,3.4,4,Automatic,Electric,21.9,405,4,2414,Silver,125106
4990,Mercedes,C-Class,2017,2.4,12,Manual,Electric,22.4,352,3,1390,Green,90921
4991,Honda,Civic,2012,1.8,3,Manual,Electric,23.0,478,4,1619,Yellow,81657
4992,Toyota,Corolla,2001,3.3,3,Automatic,Electric,10.5,397,4,1329,Silver,67581
4993,Honda,Accord,2013,2.7,12,Automatic,Hybrid,13.5,344,4,2055,Blue,54568
4994,Toyota,RAV4,2011,6.3,6,Manual,Diesel,20.4,111,2,2585,White,35844
4995,Ford,Fusion,2001,5.7,4,Manual,Petrol,19.5,242,4,2377,Blue,48869
4996,Honda,Accord,2025,3.8,10,Automatic,Diesel,19.2,257,4,1993,Black,61713
4997,Tesla,Model S,2001,4.0,4,Automatic,Diesel,9.9,618,4,1030,Black,117459
4998,Toyota,Camry,1997,2.4,10,Manual,Petrol,19.4,438,2,1142,White,61641
4999,Ford,Fusion,1993,5.8,10,Manual,Diesel,21.4,677,5,3225,Blue,82007
5000,Toyota,Corolla,1991,2.4,4,Manual,Diesel,16.8,149,3,1678,Silver,21053
5001,Mercedes,GLA,2024,3.9,10,Manual,Hybrid,10.1,373,5,2343,Black,109296
5002,Tesla,Model S,2015,1.6,5,Automatic,Electric,17.8,196,5,1647,White,80248
5003,Mercedes,GLA,2013,4.3,10,Automatic,Diesel,6.4,637,3,1989,Yellow,119887
5004,Honda,Fit,2006,3.8,8,Manual,Electric,10.5,197,5,2220,White,52686
5005,Honda,Accord,2002,6.4,8,Manual,Hybrid,6.5,579,4,3124,Red,79641
5006,Mercedes,GLE,1999,3.8,8,Automatic,Electric,21.0,283,3,1866,White,69613
5007,Mercedes,C-Class,2003,5.9,5,Automatic,Diesel,7.3,535,3,3239,Yellow,119708
5008,Toyota,RAV4,1999,2.9,8,Manual,Petrol,8.8,405,4,1363,Yellow,54745
5009,BMW,5 Series,2014,1.9,3,Manual,Hybrid,7.4,391,2,2271,White,88181
5010,Tesla,Model 3,2012,3.1,10,Automatic,Petrol,21.3,601,4,1208,Black,120985
5011,Toyota,Prius,2015,5.6,4,Automatic,Electric,11.8,617,2,800,Yellow,92013
5012,BMW,5 Series,2011,1.9,3,Automatic,Electric,11.7,619,5,1300,Blue,158013
5013,Ford,Focus,2016,2.2,6,Automatic,Diesel,23.9,572,2,1185,Silver,87442
5014,BMW,X3,2003,4.1,5,Manual,Hybrid,6.1,467,2,3045,Yellow,109292
5015,Mercedes,C-Class,1997,4.5,3,Manual,Petrol,10.6,444,5,1251,Red,100045
5016,Tesla,Model X,1994,5.8,8,Automatic,Diesel,15.0,260,2,3451,Black,61536
5017,Ford,Focus,1991,2.3,4,Manual,Petrol,13.4,672,5,3435,Red,75299
5018,BMW,X3,1995,3.1,5,Automatic,Hybrid,7.8,569,2,2122,Blue,111177
5019,Honda,Fit,2025,2.6,12,Automatic,Electric,5.2,448,3,1103,Red,82382
5020,Honda,Accord,2007,4.2,6,Manual,Petrol,13.6,417,3,1524,Black,61319
5021,BMW,5 Series,1994,6.0,4,Manual,Hybrid,21.9,436,2,2948,Red,87691
5022,Tesla,Model X,1996,5.4,5,Automatic,Hybrid,18.4,230,4,3309,Black,54816
5023,Honda,Civic,1995,3.4,8,Automatic,Petrol,10.1,75,4,1456,Green,21708
5024,Honda,Accord,2008,6.1,10,Manual,Diesel,18.7,325,2,2909,Black,56712
5025,Honda,Civic,2008,1.7,3,Manual,Electric,23.0,601,5,1230,White,79134
5026,Tesla,Model X,2023,4.3,4,Automatic,Diesel,10.4,218,5,2919,Yellow,70958
5027,Ford,Mustang,2010,2.7,8,Manual,Electric,20.5,567,2,2022,Black,86277
5028,Honda,Fit,2011,5.0,5,Automatic,Diesel,12.2,694,2,3236,Silver,79009
5029,Mercedes,GLE,1994,1.4,10,Automatic,Diesel,6.6,393,5,1187,Silver,79574
5030,Tesla,Model X,2000,6.2,5,Automatic,Electric,15.7,470,5,2608,White,126575
5031,BMW,5 Series,2020,5.8,6,Automatic,Petrol,11.0,512,5,1730,Red,103701
5032,Toyota,Camry,1997,1.6,8,Automatic,Electric,12.6,459,4,1159,Red,58578
5033,Tesla,Model 3,2023,5.7,4,Manual,Electric,22.1,339,4,2874,White,120125
5034,Mercedes,E-Class,1996,2.4,12,Manual,Petrol,9.5,651,5,960,Black,130443
5035,Tesla,Model 3,2016,5.4,5,Automatic,Electric,8.1,488,2,2475,Green,115431
5036,BMW,X3,2015,5.7,10,Manual,Diesel,14.4,479,3,918,Green,100912
5037,Mercedes,C-Class,2017,6.1,3,Automatic,Hybrid,24.6,565,3,1051,Blue,136457
5038,Mercedes,E-Class,2021,3.6,10,Manual,Petrol,17.6,209,4,2453,White,67687
5039,Honda,Civic,2009,5.8,3,Manual,Diesel,14.5,678,5,1801,Black,80655
5040,Ford,Focus,2004,5.3,10,Automatic,Electric,13.2,488,4,2851,Green,81427
5041,Tesla,Model Y,2020,5.1,3,Automatic,Hybrid,6.2,482,4,3048,Black,125591
5042,Honda,Civic,2005,4.4,6,Manual,Petrol,20.2,443,3,2601,Blue,62178
5043,Ford,Escape,1994,3.0,3,Manual,Hybrid,6.0,283,4,1716,Silver,44940
5044,Honda,CR-V,2006,5.7,8,Manual,Hybrid,11.7,359,2,948,Red,49581
5045,Ford,Mustang,2000,1.8,4,Automatic,Petrol,20.0,253,5,1263,Green,41481
5046,Mercedes,C-Class,2024,1.8,3,Manual,Hybrid,18.6,500,4,2917,White,96222
5047,Ford,Focus,2017,4.9,8,Manual,Electric,5.4,614,2,1785,Yellow,114040
5048,BMW,X3,2022,6.1,10,Automatic,Diesel,19.8,310,2,2078,Silver,103806
5049,Ford,Focus,2020,6.3,10,Manual,Electric,23.6,90,4,1998,Red,48144
5050,Ford,Mustang,1993,2.1,3,Manual,Hybrid,9.4,309,5,1482,Black,43853
5051,Toyota,Camry,1993,1.0,3,Manual,Electric,16.9,696,2,2774,Red,104018
5052,Ford,Escape,2007,3.9,6,Manual,Electric,11.9,642,5,2952,Blue,108043
5053,Tesla,Model Y,2003,5.4,6,Manual,Diesel,23.4,445,2,3127,Silver,83010
5054,BMW,X5,2019,3.4,3,Manual,Hybrid,15.5,489,5,3141,Silver,115940
5055,Honda,Accord,2000,6.0,5,Manual,Electric,6.1,642,4,1819,Red,93466
5056,Tesla,Model S,2023,5.0,5,Automatic,Petrol,9.8,669,3,2511,White,155192
5057,Ford,Focus,2009,1.9,4,Manual,Petrol,15.6,450,5,1352,Green,69412
5058,BMW,5 Series,2002,2.3,3,Automatic,Hybrid,9.5,290,5,1400,White,57904
5059,Mercedes,C-Class,2002,4.1,10,Automatic,Hybrid,11.3,100,3,2155,Blue,38209
5060,BMW,3 Series,2002,5.3,3,Automatic,Petrol,18.4,677,4,1997,Silver,144098
5061,Toyota,Prius,2008,5.4,12,Manual,Diesel,15.9,563,5,2314,Red,75409
5062,Tesla,Model Y,2001,5.3,12,Automatic,Hybrid,18.6,447,2,1193,White,103907
5063,Mercedes,C-Class,1998,4.9,5,Manual,Petrol,18.0,106,4,1249,Green,34392
5064,Honda,Civic,2004,5.9,6,Manual,Diesel,9.7,231,3,982,White,47463
5065,Tesla,Model Y,2022,4.5,8,Manual,Electric,12.3,350,3,981,Black,103078
5066,Ford,Mustang,2014,1.6,6,Automatic,Electric,17.5,653,2,2916,White,93302
5067,Ford,Focus,2013,5.2,6,Automatic,Petrol,6.6,442,5,1224,Silver,73108
5068,Ford,Escape,2017,4.9,6,Automatic,Hybrid,18.8,275,4,2865,Black,58163
5069,Toyota,RAV4,1994,2.9,12,Automatic,Electric,24.5,285,4,1182,Black,40879
5070,Tesla,Model Y,1995,4.6,10,Manual,Hybrid,24.6,486,3,1822,Black,104514
5071,BMW,X3,2025,3.3,6,Automatic,Petrol,16.2,122,5,3101,White,58007
5072,Ford,Mustang,2018,4.4,5,Manual,Diesel,13.3,294,2,1074,Yellow,50028
5073,Mercedes,GLE,2023,2.0,5,Automatic,Electric,9.8,55,2,2573,Green,58546
5074,BMW,X5,2012,5.5,6,Automatic,Diesel,11.6,223,2,1248,Green,69489
5075,Honda,CR-V,2003,3.1,10,Manual,Petrol,22.0,65,3,1649,Blue,20135
5076,Honda,CR-V,2005,1.6,8,Automatic,Electric,6.6,490,2,3200,Yellow,66321
5077,Tesla,Model 3,2022,2.8,12,Manual,Electric,7.9,78,4,1342,White,55794
5078,Toyota,RAV4,2008,4.8,5,Automatic,Diesel,12.8,231,3,2477,Blue,38792
5079,Mercedes,C-Class,1990,5.9,6,Manual,Hybrid,23.3,514,4,1357,Yellow,110478
5080,Ford,Escape,2015,3.7,5,Automatic,Diesel,19.9,111,3,1091,Black,29264
5081,Toyota,Corolla,2018,6.4,3,Automatic,Petrol,23.6,576,3,1541,White,85638
5082,Ford,Mustang,1992,6.0,10,Manual,Petrol,21.7,120,2,1755,White,28932
5083,Tesla,Model Y,1993,6.1,3,Automatic,Petrol,21.7,555,2,1198,Black,117246
5084,BMW,5 Series,1995,5.4,12,Automatic,Diesel,11.6,427,4,3055,White,76528
5085,Honda,Accord,2017,1.0,5,Manual,Electric,5.7,103,2,2199,Black,32033
5086,Toyota,RAV4,2002,4.0,8,Manual,Electric,23.2,416,2,1743,White,62347
5087,Toyota,Prius,1990,5.7,12,Manual,Diesel,11.8,395,3,2008,White,54517
5088,Ford,Fusion,1993,3.9,8,Manual,Hybrid,9.7,457,5,2720,Blue,63102
5089,Mercedes,GLA,2010,2.5,6,Manual,Diesel,7.9,322,2,1289,Black,75586
5090,BMW,X3,2025,3.3,5,Automatic,Diesel,22.1,265,5,2908,Silver,85659
5091,Mercedes,GLE,2016,1.1,8,Automatic,Diesel,15.2,77,2,905,Green,45928
5092,Ford,Focus,1993,6.3,4,Automatic,Electric,6.4,113,4,1689,Blue,28146
5093,Tesla,Model Y,2000,1.8,6,Manual,Electric,24.5,472,4,2011,White,110007
5094,Ford,Fusion,2008,6.4,8,Manual,Electric,20.5,162,2,3191,Green,47740
5095,BMW,X5,2002,2.3,5,Manual,Electric,9.0,402,2,1494,Red,84047
5096,Tesla,Model 3,1991,2.8,3,Manual,Hybrid,21.1,666,3,818,Blue,121394
5097,BMW,X5,2008,5.5,8,Automatic,Hybrid,9.7,91,2,2037,White,52539
5098,Toyota,RAV4,2024,1.1,12,Automatic,Petrol,19.8,412,2,1757,Red,56475
5099,Tesla,Model Y,2009,3.7,4,Manual,Petrol,8.3,391,4,1274,Yellow,91520
5100,Mercedes,C-Class,2009,4.2,3,Manual,Electric,6.4,564,4,1711,Silver,124973
5101,Toyota,Prius,2018,4.0,3,Manual,Petrol,7.8,151,3,2487,Red,46047
5102,Toyota,Prius,2012,4.4,8,Manual,Hybrid,22.4,677,5,1970,Silver,78179
5103,Tesla,Model Y,2023,5.1,5,Automatic,Electric,20.9,302,5,2330,Blue,94062
5104,Toyota,RAV4,2018,4.0,10,Manual,Hybrid,15.7,462,2,1946,Green,76675
5105,BMW,X5,1992,4.5,5,Manual,Diesel,15.8,201,3,1708,White,43052
5106,Tesla,Model X,2010,1.3,10,Manual,Diesel,17.8,443,4,1066,Black,89014
5107,Tesla,Model 3,2018,6.1,5,Automatic,Hybrid,7.1,156,4,2919,Green,67295
5108,Ford,Escape,2024,4.6,4,Automatic,Electric,7.6,561,5,2776,White,94038
5109,Tesla,Model S,1994,3.9,12,Automatic,Electric,20.5,286,4,1963,Yellow,84322
5110,Mercedes,GLE,2000,4.4,3,Manual,Petrol,10.6,517,2,1309,Blue,90775
5111,BMW,5 Series,2019,5.0,10,Automatic,Diesel,16.8,419,3,2218,Yellow,92098
5112,Honda,Accord,1991,1.0,5,Automatic,Diesel,23.7,357,2,2628,Blue,46331
5113,BMW,X5,2005,5.1,3,Manual,Diesel,11.2,79,3,3240,Silver,39762
5114,Toyota,RAV4,2010,2.5,12,Automatic,Diesel,9.4,696,2,1312,White,79248
5115,Ford,Fusion,2020,4.1,12,Automatic,Electric,10.4,184,2,1843,Yellow,59241
5116,Tesla,Model X,2007,6.3,5,Automatic,Electric,7.0,461,3,3279,Black,121310
5117,Ford,Mustang,1993,3.6,10,Manual,Hybrid,6.9,444,5,1855,Red,57336
5118,Ford,Escape,2023,1.9,6,Manual,Electric,19.7,391,3,2196,Green,77582
5119,Toyota,Corolla,2008,5.7,6,Manual,Diesel,10.4,540,2,1810,Red,87740
5120,BMW,3 Series,2022,2.3,10,Manual,Petrol,7.5,488,4,1997,Blue,93997
5121,Toyota,Corolla,2009,4.9,5,Automatic,Diesel,8.0,245,2,3269,Silver,41173
5122,Toyota,Camry,2017,5.4,5,Manual,Petrol,8.0,403,3,2202,Green,68155
5123,Toyota,Corolla,2015,4.8,8,Manual,Diesel,7.6,308,5,3422,White,47196
5124,Honda,Fit,2025,2.8,3,Automatic,Diesel,13.4,117,2,2293,Red,35035
5125,Tesla,Model X,2001,2.8,12,Manual,Electric,20.2,644,2,1586,Green,131246
5126,Honda,Accord,2002,5.5,3,Manual,Petrol,9.2,131,4,2602,Black,34026
5127,BMW,5 Series,2019,5.4,12,Automatic,Hybrid,16.2,388,2,1581,Blue,101049
5128,Mercedes,GLA,2018,4.6,4,Manual,Electric,14.0,201,4,2204,Green,71522
5129,BMW,3 Series,2025,5.5,5,Automatic,Diesel,20.5,401,5,1232,Blue,103090
5130,BMW,X5,1990,3.5,8,Automatic,Petrol,15.7,252,2,2837,Blue,56595
5131,BMW,5 Series,1990,1.4,12,Manual,Petrol,22.5,655,5,3485,Red,98177
5132,Toyota,RAV4,2020,1.9,8,Manual,Petrol,16.1,416,2,1027,Blue,55774
5133,Honda,Fit,2003,6.2,6,Automatic,Petrol,18.3,52,5,1061,Yellow,29086
5134,Mercedes,GLA,1993,3.0,8,Automatic,Electric,14.8,644,5,999,White,116662
5135,Tesla,Model S,2010,2.5,4,Automatic,Petrol,14.9,667,2,2939,Blue,146225
5136,Ford,Focus,1990,2.0,10,Automatic,Petrol,6.9,85,5,1540,Silver,17163
5137,Tesla,Model 3,2016,3.9,4,Manual,Electric,7.2,327,4,2120,Black,89358
5138,Toyota,Camry,2007,1.2,12,Manual,Electric,7.0,67,2,2546,Blue,27115
5139,BMW,X3,2006,1.3,5,Automatic,Electric,21.8,179,4,3463,Green,54925
5140,Honda,CR-V,2007,5.0,10,Automatic,Diesel,7.7,461,5,1583,Blue,66491
5141,Mercedes,GLA,1998,1.6,12,Automatic,Petrol,18.1,159,2,2302,Silver,45906
5142,BMW,X5,2010,2.5,3,Manual,Diesel,20.3,374,3,895,Black,79330
5143,Mercedes,GLA,1995,1.6,3,Automatic,Electric,23.1,254,5,1227,Silver,56291
5144,Toyota,Corolla,2003,6.5,10,Manual,Diesel,8.2,234,2,1854,Yellow,46842
5145,Toyota,Prius,2009,4.9,10,Manual,Diesel,23.9,528,5,2094,Blue,80413
5146,Mercedes,E-Class,2006,6.2,5,Automatic,Diesel,14.4,470,2,2180,Black,94750
5147,Toyota,Camry,2015,4.3,5,Manual,Hybrid,8.0,490,3,2455,Black,67184
5148,BMW,3 Series,2025,3.0,6,Manual,Diesel,16.8,124,5,1364,White,66617
5149,Mercedes,C-Class,2003,4.5,3,Manual,Electric,9.2,236,2,2970,Black,66610
5150,BMW,X5,2002,4.0,10,Manual,Diesel,10.8,561,3,2597,White,99907
5151,Toyota,Camry,2018,3.9,8,Automatic,Electric,16.2,684,3,1524,Red,108607
5152,Mercedes,E-Class,2012,3.7,12,Automatic,Petrol,24.9,434,2,2401,Yellow,105770
5153,Tesla,Model S,1996,4.4,10,Automatic,Diesel,14.9,507,2,2342,White,87328
5154,Ford,Mustang,2019,3.7,12,Automatic,Electric,16.8,394,3,2964,White,84036
5155,Mercedes,E-Class,2016,5.1,10,Manual,Petrol,12.0,283,4,3009,Yellow,75767
5156,Mercedes,E-Class,2019,5.3,3,Manual,Hybrid,8.1,110,4,2600,Red,50860
5157,Toyota,Prius,1996,5.9,12,Automatic,Electric,10.8,511,3,1329,Yellow,77303
5158,Ford,Mustang,2006,3.3,8,Manual,Petrol,11.8,582,2,3142,Silver,86512
5159,BMW,X5,2014,4.9,3,Automatic,Petrol,21.4,296,5,3495,Red,85163
5160,Ford,Fusion,2022,4.0,8,Manual,Petrol,23.8,188,3,2968,Red,40180
5161,Toyota,RAV4,2022,3.2,10,Automatic,Diesel,18.3,625,2,2048,Blue,94297
5162,Tesla,Model Y,2006,5.1,4,Manual,Hybrid,11.1,526,2,1893,Yellow,110818
5163,BMW,X3,2022,6.0,4,Automatic,Petrol,15.9,614,4,2444,Red,121814
5164,Toyota,Camry,2016,1.8,6,Manual,Petrol,9.5,238,5,3152,White,48578
5165,Ford,Fusion,2017,5.9,12,Manual,Diesel,14.8,437,2,2923,Red,75232
5166,Ford,Escape,2000,4.2,3,Manual,Petrol,8.1,686,3,3493,Green,94346
5167,Tesla,Model Y,2014,5.6,10,Automatic,Electric,12.0,64,3,1345,White,63461
5168,Tesla,Model Y,2002,5.5,12,Manual,Petrol,21.1,256,4,1579,Red,74058
5169,Mercedes,GLA,1994,1.8,12,Manual,Hybrid,6.7,153,5,1269,White,39332
5170,Ford,Mustang,2008,5.1,8,Manual,Diesel,16.6,546,3,3068,Silver,72211
5171,Honda,Fit,1999,3.3,4,Manual,Electric,18.5,180,2,2945,Black,44520
5172,BMW,3 Series,1992,2.6,6,Manual,Electric,13.1,587,2,1321,Black,130776
5173,Tesla,Model Y,2007,5.2,10,Automatic,Petrol,15.3,378,5,2059,Red,82378
5174,Ford,Mustang,2009,2.1,6,Automatic,Hybrid,5.5,294,4,2399,Black,52262
5175,Toyota,Prius,2014,1.6,12,Automatic,Diesel,5.5,358,3,1261,Silver,58983
5176,BMW,5 Series,1991,1.7,10,Manual,Diesel,20.1,356,5,2896,Green,68718
5177,Mercedes,GLA,2012,3.4,6,Manual,Electric,7.2,402,3,3115,Red,121959
5178,BMW,5 Series,2022,1.3,4,Manual,Electric,16.4,343,4,2135,White,102005
5179,Mercedes,C-Class,2017,3.0,10,Manual,Hybrid,21.3,112,4,2342,Black,58969
5180,Honda,Civic,2010,5.1,8,Automatic,Petrol,20.9,148,2,2792,Red,35477
5181,Tesla,Model Y,2007,1.3,4,Manual,Petrol,22.9,540,2,2757,Red,111097
5182,Toyota,RAV4,1998,5.1,3,Automatic,Electric,11.8,265,4,1202,White,57768
5183,Honda,Accord,2025,1.3,4,Automatic,Hybrid,22.3,316,2,1911,Green,51368
5184,Mercedes,C-Class,2002,5.6,6,Automatic,Hybrid,6.2,570,5,919,Black,101068
5185,Toyota,Camry,2018,1.9,4,Automatic,Hybrid,7.7,281,4,2626,Silver,43009
5186,Ford,Escape,2022,4.4,4,Automatic,Petrol,24.1,59,2,1476,Yellow,33956
5187,Toyota,Camry,1995,4.9,5,Manual,Electric,16.8,66,3,2345,Black,25091
5188,BMW,X3,2009,3.7,5,Automatic,Diesel,5.6,433,2,1525,Blue,82513
5189,Ford,Fusion,2019,2.2,3,Manual,Electric,14.3,53,3,2484,Silver,32226
5190,Tesla,Model Y,2014,1.9,5,Manual,Diesel,10.7,149,4,2102,White,48812
5191,Tesla,Model 3,1996,4.5,4,Manual,Diesel,7.4,695,5,2791,Green,116331
5192,Mercedes,GLE,1995,1.6,10,Manual,Hybrid,19.8,680,4,3061,White,121768
5193,Ford,Fusion,2009,4.8,6,Automatic,Electric,18.3,610,4,1877,Blue,107052
5194,Tesla,Model Y,2002,6.3,12,Automatic,Electric,10.8,651,5,2332,Red,160822
5195,Ford,Mustang,2001,1.9,6,Manual,Diesel,14.0,168,2,1309,Green,34264
5196,BMW,X3,1999,4.3,6,Automatic,Petrol,21.8,435,5,1052,Black,80024
5197,Honda,CR-V,2004,4.9,5,Automatic,Petrol,20.3,665,3,1494,Silver,86861
5198,BMW,X5,2016,1.2,10,Manual,Hybrid,10.4,698,4,1562,Red,120727
5199,BMW,X5,1990,1.6,4,Automatic,Diesel,12.2,223,5,2600,Blue,40852
5200,Ford,Escape,1998,1.6,6,Automatic,Petrol,15.7,548,3,2585,Silver,64245
5201,BMW,X5,2021,2.1,12,Manual,Diesel,24.0,445,2,1793,Black,103351
5202,Honda,Accord,2011,1.9,8,Automatic,Diesel,22.1,330,5,1913,Red,46337
5203,Mercedes,GLA,2003,4.6,5,Automatic,Electric,21.0,498,5,3443,Green,108674
5204,Mercedes,C-Class,2006,3.6,8,Automatic,Diesel,12.1,461,3,1428,Red,103872
5205,Honda,Accord,1998,1.3,12,Automatic,Petrol,19.3,76,3,2510,Red,18742
5206,Toyota,Camry,1997,4.9,5,Manual,Electric,9.3,185,3,3245,Silver,39481
5207,Tesla,Model X,2018,5.6,6,Manual,Diesel,5.2,512,4,2582,Silver,122440
5208,BMW,5 Series,1990,3.6,8,Automatic,Petrol,23.2,678,3,1769,Red,134776
5209,Ford,Mustang,1998,1.0,8,Automatic,Petrol,22.3,678,3,1311,Red,69386
5210,Honda,CR-V,2014,6.1,10,Automatic,Hybrid,5.6,551,3,2248,Red,78564
5211,BMW,3 Series,1992,1.4,8,Manual,Diesel,8.7,598,3,1617,Black,89918
5212,Toyota,Prius,2007,3.4,3,Automatic,Hybrid,22.2,290,2,2095,Yellow,47643
5213,Mercedes,GLE,2024,4.3,8,Manual,Petrol,15.0,132,3,811,Blue,69296
5214,Honda,CR-V,2009,5.5,10,Manual,Hybrid,12.1,222,2,3364,Yellow,48127
5215,Honda,Fit,2000,2.6,8,Automatic,Diesel,16.5,526,3,1034,Green,62507
5216,BMW,5 Series,2019,2.6,10,Automatic,Electric,16.8,654,2,1357,Green,136290
5217,Ford,Fusion,2012,3.0,8,Manual,Diesel,14.9,73,4,1924,Black,27926
5218,Toyota,Corolla,2024,6.3,5,Manual,Petrol,22.5,80,2,2032,Silver,44428
5219,Toyota,Prius,2005,4.7,4,Manual,Hybrid,8.2,292,2,2068,Green,51216
5220,Mercedes,C-Class,1993,4.4,10,Manual,Petrol,10.7,477,3,2205,Yellow,95585
5221,Mercedes,C-Class,1995,5.9,10,Manual,Hybrid,23.5,477,3,1804,Yellow,98458
5222,BMW,X5,2012,5.1,10,Automatic,Electric,18.0,196,2,949,Red,77515
5223,Ford,Mustang,2016,3.0,8,Manual,Hybrid,9.1,544,3,2084,White,69690
5224,Mercedes,GLE,1994,3.9,5,Manual,Petrol,9.7,64,2,2177,Black,28338
5225,BMW,X3,2023,5.0,5,Manual,Petrol,16.6,345,5,998,Blue,87641
5226,BMW,5 Series,2013,5.1,5,Automatic,Diesel,24.0,541,4,2463,Blue,126236
5227,Tesla,Model Y,1990,5.2,12,Manual,Diesel,22.4,289,2,2936,Black,59813
5228,Ford,Fusion,2023,1.8,10,Manual,Petrol,5.7,656,2,2572,Yellow,90228
5229,Honda,Civic,2017,4.7,5,Manual,Diesel,16.7,608,3,1362,Blue,93026
5230,BMW,X3,1990,3.3,3,Automatic,Petrol,14.2,419,5,2741,White,67110
5231,BMW,5 Series,2006,6.2,8,Automatic,Hybrid,13.0,282,2,2768,Blue,77304
5232,BMW,3 Series,2000,1.8,4,Manual,Diesel,19.7,122,4,1022,Green,33571
5233,Toyota,RAV4,2005,2.3,5,Manual,Diesel,19.9,546,2,860,Silver,64857
5234,BMW,X3,2003,3.5,12,Manual,Diesel,9.8,629,4,1974,White,132058
5235,BMW,X3,1990,5.5,8,Manual,Electric,9.4,67,4,1420,Black,33688
5236,Honda,Fit,1995,6.4,4,Manual,Petrol,16.6,334,2,1827,Green,43217
5237,Mercedes,E-Class,1998,3.2,12,Automatic,Electric,6.6,110,3,2561,Yellow,43566
5238,Mercedes,GLA,2010,2.7,12,Manual,Hybrid,18.9,186,2,2273,Blue,64285
5239,Mercedes,C-Class,1995,6.0,12,Manual,Hybrid,22.5,662,2,867,White,119219
5240,Toyota,Prius,2008,3.0,10,Automatic,Hybrid,21.7,182,2,3276,Blue,40768
5241,BMW,X3,1996,6.2,5,Automatic,Hybrid,23.7,542,5,3368,Blue,92930
